"";"id";"raça";"idade";"ing_nat";"gênero";"mão_dom";"fonte";"país";"E1";"E2";"E3";"E4";"E5";"E6";"E7";"E8";"E9";"E10";"N1";"N2";"N3";"N4";"N5";"N6";"N7";"N8";"N9";"N10";"A1";"A2";"A3";"A4";"A5";"A6";"A7";"A8";"A9";"A10";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"O1";"O2";"O3";"O4";"O5";"O6";"O7";"O8";"O9";"O10";"extr";"neur";"amab";"cons";"aber";"fluid";"wellb";"empa";"E";"N";"A";"C";"O"
"6255";"s6255";"Outro";29;"Não";"Feminino";"Esquerda";1;"LS";4;3;3;1;2;1;1;2;5;5;2;5;1;5;1;1;2;1;1;1;5;2;1;4;2;2;1;3;4;3;3;1;5;2;3;2;3;2;2;5;4;3;3;3;5;2;4;1;5;5;3,3;1,2;3,7;3,8;3,7;2,76308481318092;-1,40763791936685;-0,190777963261816;18;5;18;23;19
"14937";"s14937";"Caucasiano (Europeu)";21;"Não";"Feminino";"Direita";1;"IT";1;5;1;5;1;1;1;5;4;5;3;1;4;1;4;1;4;3;1;1;3;1;1;4;2;5;1;3;5;5;1;3;5;3;3;4;5;4;4;5;4;1;5;2;3;1;3;3;5;5;1,7;3,1;4;3,3;4,2;0,584727689263325;-2,22882307739355;3,3038026162818;12;19;17;18;22
"2424";"s2424";"Caucasiano (Europeu)";23;"Sim";"Feminino";"Direita";1;"US";1;1;2;3;5;1;2;4;2;2;5;1;5;1;3;5;5;5;4;5;4;5;1;5;1;5;1;3;5;4;4;5;4;4;2;5;3;2;4;5;4;2;5;2;2;2;4;4;5;2;3,1;4,7;4,6;3;3,8;2,01594916999092;-2,7899936702984;2,98104141449002;18;23;21;16;22
"19133";"s19133";"Caucasiano (Europeu)";20;"Sim";"Feminino";"Direita";5;"US";4;3;2;2;3;3;1;4;2;5;5;2;5;1;5;5;5;5;5;5;4;4;5;2;4;2;3;4;2;3;5;4;5;4;2;4;5;3;5;5;5;3;3;4;5;2;4;5;5;4;2,5;4,9;2,7;3,6;4;1,79651702842359;-1,25725595258339;1,00943665324611;11;24;16;17;18
"19198";"s19198";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";1;"US";4;3;4;1;4;3;4;3;5;3;4;3;5;4;4;2;2;2;4;1;3;2;3;2;4;2;3;3;2;4;4;5;2;3;1;5;2;2;3;5;3;4;2;3;5;1;4;3;2;4;3,8;2,9;2,6;2,6;3,3;0,154457257504529;-1,98529676355176;0,690040550905618;17;15;15;15;16
"15144";"s15144";"Outro";21;"Sim";"Feminino";"Direita";1;"US";2;2;5;3;3;3;5;5;1;5;1;5;2;2;1;1;1;1;1;1;2;5;3;4;2;4;1;4;5;5;4;3;5;1;1;5;4;3;5;3;1;1;4;1;3;3;5;1;3;3;2,8;1,4;4,1;3,4;3,3;0,78655433834447;-1,30739404363339;1,79231364709612;10;9;19;19;20
"6400";"s6400";"Caucasiano (Europeu)";17;"Sim";"Masculino";"Direita";5;"US";1;4;2;4;2;4;2;4;3;5;4;3;4;2;2;3;3;2;3;2;3;5;1;4;4;4;2;3;4;3;5;2;5;1;3;2;5;2;4;5;4;2;5;1;5;2;4;4;5;4;1,9;3;3,7;4,4;4,4;3,09908997701411;-0,737880839449609;2,5621499393201;10;15;19;23;23
"18635";"s18635";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";1;"US";3;1;5;2;5;1;5;2;4;1;1;3;5;5;3;1;2;1;1;1;5;5;3;5;1;4;1;4;5;5;2;4;4;4;1;5;1;2;3;3;5;1;5;1;3;1;5;5;5;4;4,5;1,9;4,6;2,3;4,7;3,00804722206596;-2,80915340314042;3,48793599988114;23;13;22;15;25
"18776";"s18776";"Caucasiano (Europeu)";19;"Não";"Masculino";"Direita";1;"FR";3;3;2;2;4;4;3;2;4;4;3;3;4;1;4;2;5;4;2;4;2;4;4;4;2;2;2;2;3;5;3;2;5;2;2;4;5;4;3;2;5;3;4;2;4;1;5;4;5;4;3,1;3,6;3,2;3,2;4,3;1,9473179594301;-2,06484052830492;1,9951182302052;15;20;15;17;23
"3766";"s3766";"Raça Mista";23;"Sim";"Feminino";"Esquerda";5;"US";3;1;5;3;5;1;5;5;5;3;5;3;5;3;1;3;5;4;2;1;5;5;1;5;1;5;1;5;5;5;5;1;5;2;5;1;5;1;5;3;5;1;5;1;5;1;5;5;5;5;4;3,2;5;4,7;5;1,85098535016522;-1,23883426980308;3,27143107136128;19;13;25;22;25
"13029";"s13029";"Caucasiano (Europeu)";26;"Sim";"Masculino";"Direita";1;"US";2;3;2;4;2;3;2;4;2;4;4;2;5;4;4;4;4;4;4;4;4;3;2;4;3;4;3;4;5;4;2;2;5;2;3;5;4;2;5;4;3;2;3;2;4;2;4;4;4;4;2,2;3,9;3,8;3,6;3,8;1,58253586917647;-2,19362660635487;3,33889627309875;12;19;19;21;19
"10941";"s10941";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";54;"Não";"Masculino";NA;1;"PH";3;2;4;3;3;4;2;4;2;4;2;2;4;2;3;2;3;2;2;3;4;4;1;4;2;4;3;3;4;4;4;1;5;1;5;1;5;1;5;4;4;2;3;2;3;3;4;2;4;4;2,7;2,9;3,9;4,8;3,5;0,651065699641569;-2,62514387588552;1,72868722446681;12;18;20;24;18
"13261";"s13261";"Caucasiano (Europeu)";17;"Não";"Feminino";"Direita";1;"AU";3;3;3;3;5;1;4;3;5;3;3;3;2;4;2;3;2;2;2;1;4;5;1;4;1;5;1;3;5;5;4;5;3;4;4;5;2;1;2;5;4;2;5;1;4;1;5;4;4;5;3,7;2,2;4,6;2,9;4,5;1,39961724376261;-0,737680476822691;3,64735176502659;19;10;22;16;24
"14135";"s14135";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";19;"Não";"Masculino";"Esquerda";1;"US";2;2;3;4;2;5;3;5;3;5;5;5;5;3;5;5;5;5;3;3;2;3;3;4;1;4;2;2;4;4;3;1;5;4;1;4;2;4;1;4;2;2;4;2;3;1;5;2;4;4;2,2;4;3,5;2,7;3,7;0,918327705036411;-1,71093284850314;0,868268703480155;10;17;14;18;22
"7544";"s7544";"Outro";14;"Sim";"Feminino";"Direita";1;"GB";1;4;1;4;2;4;1;5;1;5;4;3;4;3;3;4;5;3;5;3;5;4;3;4;1;4;1;4;2;4;3;3;4;3;1;5;2;3;2;3;3;2;4;1;3;1;4;5;5;4;1,4;3,7;4;2,5;4,2;2,70484838634985;-2,05052448366744;2,83978567264159;7;16;20;16;23
"18646";"s18646";"Caucasiano (Indiano)";22;"Não";"Feminino";"Direita";1;"IN";3;5;5;2;4;3;2;5;5;4;4;4;3;5;2;5;2;1;4;5;4;2;2;5;2;5;2;3;4;4;3;5;1;2;4;1;2;2;2;1;3;4;4;3;2;4;5;5;4;3;3;2,9;3,9;2,7;3,3;0,344169656106629;-0,600764039543697;2,90685714134374;12;13;17;11;18
"7808";"s7808";"Caucasiano (Europeu)";28;"Sim";"Masculino";"Direita";1;"US";2;3;2;3;2;2;2;4;4;4;3;4;4;2;3;3;4;3;4;4;4;2;2;4;3;4;2;4;3;2;3;2;5;3;2;4;3;2;3;4;5;1;5;1;5;1;5;4;5;5;2,6;3,4;3,4;3,3;4,9;1,05556877817592;-0,940535934432559;2,68439266732467;15;17;16;20;25
"16865";"s16865";"Caucasiano (Europeu)";18;"Sim";"Feminino";"Direita";2;"US";2;4;3;4;4;4;3;5;2;4;4;2;4;1;4;5;5;4;5;5;5;4;4;5;1;5;2;5;5;4;4;5;5;4;2;4;4;2;5;4;5;1;4;1;4;1;5;4;5;5;2,3;4,5;4,4;3,3;4,7;2,14286762421048;-3,93533767600452;3,50185077300127;9;22;20;16;24
"17392";"s17392";"Outro";17;"Sim";"Feminino";"Direita";1;"US";4;2;4;2;4;2;2;4;2;4;3;2;4;2;2;5;4;5;5;2;3;4;2;4;4;2;3;3;2;5;3;2;3;3;1;2;2;3;3;5;1;2;4;3;3;3;3;1;2;5;3,2;3,8;3,2;3,1;2,9;0,298254381362946;-2,57830246565793;1,96351894391821;14;16;19;18;15
"456";"s456";"Outro";47;"Não";"Masculino";"Direita";1;"IN";1;5;3;5;3;5;1;3;5;3;2;4;2;4;4;5;3;3;5;4;4;5;1;5;1;5;3;1;5;5;5;1;5;2;5;1;5;2;5;5;2;2;5;1;5;1;5;1;5;5;2,2;3,2;4,3;4,8;4,2;0,896905315103105;-1,472289133499;1,62254529190447;13;14;20;23;25
"13139";"s13139";"Outro";20;"Não";"Masculino";"Esquerda";1;"BD";1;5;1;1;5;5;1;5;1;4;3;5;5;5;3;5;5;5;3;5;1;5;3;3;1;5;1;4;5;5;4;2;5;3;3;5;3;5;3;3;5;4;5;1;5;5;5;2;5;5;1,9;3,6;4,1;3;4;2,04920282650837;0,197310685510072;1,79423678700337;6;15;18;16;21
"2001";"s2001";"Caucasiano (Europeu)";55;"Sim";"Feminino";"Esquerda";1;"US";2;4;5;4;4;3;3;3;3;3;1;4;3;1;1;1;1;1;2;1;4;5;1;4;2;4;1;4;4;4;4;2;5;1;4;1;4;1;4;4;4;1;4;1;5;2;5;3;4;4;3;1,8;4,3;4,4;4,3;1,19351002011788;-1,78413522503707;2,72324153955094;14;12;22;23;22
"9252";"s9252";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";22;"Não";"Feminino";"Direita";1;"PH";4;2;5;2;4;3;3;2;5;3;2;5;3;2;2;2;2;1;2;4;2;4;2;4;2;4;2;2;4;2;4;2;4;3;4;2;4;2;4;4;4;2;4;2;4;2;4;2;4;5;3,9;2,3;3,4;3,9;3,9;2,58725216723964;-0,890096325335651;2,58063086506439;19;14;14;19;20
"11088";"s11088";"Caucasiano (Europeu)";34;"Sim";"Feminino";"Direita";2;"US";1;4;2;4;2;2;1;4;2;4;3;3;3;3;3;2;2;2;3;2;5;4;2;4;4;4;3;4;3;3;4;3;4;3;3;1;4;2;3;4;4;2;4;3;4;1;4;4;4;4;2;2,6;3,6;3,7;4;1,39387885742448;-1,9210089438678;1,90596575588597;12;14;20;18;20
"1837";"s1837";"Caucasiano (Europeu)";41;"Sim";"Feminino";"Direita";1;"US";3;2;4;2;4;2;4;3;3;2;2;4;5;3;2;2;1;1;2;2;5;5;1;5;2;4;1;4;5;4;4;4;5;3;2;4;3;2;4;4;5;1;5;1;3;1;5;4;4;4;3,7;2,2;4,6;3,3;4,5;2,21622201690681;-1,82442113230642;1,03768672070723;18;14;23;18;24
"12780";"s12780";"Caucasiano (Europeu)";23;"Sim";"Feminino";"Direita";1;"US";5;2;3;3;4;2;5;3;4;3;4;2;4;4;3;4;4;4;4;3;3;4;5;4;2;3;3;3;4;3;3;5;4;4;2;3;3;3;5;3;3;3;5;3;3;2;4;3;4;3;3,8;3,6;3,2;2,9;3,5;1,75753636765584;-1,72799175791268;2,40411851192119;18;16;14;13;20
"19677";"s19677";"Caucasiano (Europeu)";19;"Sim";"Feminino";"Direita";5;"US";3;2;4;2;5;3;4;4;4;4;3;4;4;4;3;4;3;2;3;2;1;5;3;5;1;5;1;4;5;5;3;4;3;3;2;4;4;2;4;4;3;3;3;3;5;3;4;4;5;4;3,5;2,8;4,3;3,1;3,7;1,787109404425;-3,07917003195185;1,70492581180432;15;13;18;16;18
"9300";"s9300";"Caucasiano (Europeu)";48;"Sim";"Masculino";"Direita";2;"CA";5;2;4;2;5;1;5;2;5;1;4;5;3;3;5;5;2;3;5;2;5;4;4;5;1;5;1;4;5;5;1;5;2;4;1;5;3;5;3;2;5;1;5;1;5;1;5;5;4;5;4,6;3,3;4,5;1,7;4,9;3,37414012812932;-1,77579765840182;2,02611568048204;23;14;20;8;24
"8897";"s8897";"Outro";15;"Sim";"Feminino";"Direita";2;"GB";1;3;4;4;2;3;1;4;4;3;5;1;5;5;4;5;5;5;5;5;5;2;5;5;1;1;1;5;5;4;1;1;4;5;1;5;3;3;1;1;5;5;4;5;3;1;4;5;5;3;2,5;4,5;3,8;2,1;3,6;1,7636366088063;-2,16874481045829;3,62679046521977;15;20;17;14;19
"2789";"s2789";"Raça Mista";14;"Sim";"Feminino";"Direita";1;"NA";1;3;3;4;3;3;2;4;5;5;2;3;4;5;5;4;4;4;3;4;2;5;1;3;1;4;3;4;5;4;1;4;2;4;1;4;3;2;1;5;5;4;5;3;2;1;4;3;5;2;2,5;3,4;4;2,3;3,6;3,43952391467017;-1,61684805563364;1,24632824255473;14;17;20;15;22
"12909";"s12909";"Caucasiano (Europeu)";25;"Sim";"Masculino";"Direita";1;"US";2;5;2;4;1;4;1;5;2;5;2;4;1;2;1;1;4;2;2;4;4;2;3;3;3;5;4;2;2;2;4;5;3;4;1;5;1;4;2;3;5;1;5;1;5;1;5;5;5;5;1,5;2,3;2,8;2;5;2,2126770106931;-1,29328019150274;3,2784930229869;7;12;13;11;25
"6344";"s6344";"Raça Mista";22;"Não";"Masculino";"Direita";5;"MX";3;1;5;4;5;1;5;3;5;1;1;5;1;5;1;1;1;3;1;1;5;5;3;5;1;3;1;5;5;5;5;5;5;1;3;3;3;3;3;5;3;1;5;1;5;1;5;3;5;5;4,3;1,2;4,6;3,6;4,6;3,84734286711919;-1,56408919091653;3,03413103429216;23;5;23;19;25
"1583";"s1583";"Caucasiano (Europeu)";61;"Sim";"Feminino";NA;1;"GB";3;2;4;3;3;2;2;4;3;4;4;3;4;2;4;4;4;4;4;4;5;5;3;5;1;4;1;4;4;4;3;5;2;4;1;4;4;4;2;2;5;2;3;2;4;2;4;4;5;4;3;3,9;4,4;2,1;4,1;1,2529823112608;-0,735967138055126;2,45198053070007;15;19;21;9;20
"3349";"s3349";"Outro";39;"Sim";"Feminino";"Direita";2;"US";3;1;5;1;5;1;4;5;2;1;2;2;3;1;1;1;1;1;1;1;5;5;1;5;1;1;1;5;5;5;2;1;3;1;1;5;5;1;5;4;1;1;2;1;4;1;5;1;5;5;4;2;4,6;3,6;3,8;2,81492223253847;-0,428417824651078;1,94828245220065;18;14;25;22;22
"3923";"s3923";"Caucasiano (Médio Leste)";30;"Sim";"Feminino";"Direita";1;"LB";1;5;1;5;2;4;1;5;1;5;2;5;3;5;2;2;3;3;2;4;2;3;1;4;3;4;4;5;5;5;3;2;5;1;3;2;4;3;3;4;4;1;4;2;4;3;5;4;5;4;1,2;2,3;3,8;3,8;4,2;1,74785533359178;-2,03883109017452;2,36624883448983;6;11;20;21;21
"7337";"s7337";"Raça Mista";50;"Não";"Masculino";"Direita";1;"IN";4;1;5;5;4;2;3;5;4;2;4;3;4;1;1;4;4;1;4;1;3;5;1;5;1;5;2;5;5;4;5;1;5;1;5;1;4;1;5;4;5;3;4;2;5;1;5;1;5;4;3,5;3,1;4,6;4,8;4,1;2,78670124144527;-0,902672506408219;2,56149676342894;18;14;22;24;23
"5212";"s5212";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";19;"Sim";"Feminino";"Direita";2;"US";2;4;3;4;2;3;3;5;5;4;4;3;4;3;2;3;2;2;3;2;3;4;3;3;2;2;2;3;3;3;5;3;3;1;2;4;4;2;4;4;5;1;3;2;4;2;4;3;5;2;2,5;2,8;3,2;3,6;3,9;1,32197635377382;-4,73297457756714;2,17131584180008;13;14;16;19;20
"4402";"s4402";"Caucasiano (Europeu)";35;"Sim";"Feminino";"Direita";5;"US";2;2;2;4;4;1;1;5;1;4;4;1;4;2;5;4;4;4;4;4;5;2;2;5;1;5;2;3;5;2;2;4;2;4;5;2;4;1;4;4;3;2;3;2;3;3;3;2;4;4;2,4;4,2;4;3,4;3,3;2,73453905305097;-3,17618616941017;4,28494912237992;13;22;16;15;17
"693";"s693";"Outro";18;"Não";"Feminino";"Direita";5;"(nu";1;5;5;5;5;5;5;5;5;1;1;5;5;1;5;1;5;5;1;1;5;5;1;5;5;5;1;5;1;5;5;1;5;1;5;1;1;1;5;5;5;1;5;1;5;1;5;1;1;5;3;3;4,2;4,6;4,2;2,16506834871443;-1,73107630499585;3,11326227998384;13;17;25;25;21
"737";"s737";"Caucasiano (Europeu)";22;"Sim";"Masculino";"Esquerda";1;"(nu";2;4;5;2;4;2;1;4;1;4;2;4;2;4;2;1;2;2;2;2;5;5;2;4;1;4;1;4;4;3;4;2;3;2;4;2;4;2;4;4;4;1;4;1;2;2;4;3;5;4;2,7;1,9;4,3;3,9;4;2,1664185048781;0,628213578886698;2,81243086780559;11;10;21;19;22
"11253";"s11253";"Outro";20;"Não";"Feminino";"Direita";5;"TR";5;1;5;2;4;2;5;2;2;2;2;4;3;2;2;2;2;2;2;1;4;5;4;4;2;4;1;4;4;3;4;4;3;3;2;4;2;3;2;2;3;2;5;4;4;5;5;2;3;4;4,2;2,2;3,9;2,5;3,3;2,44654762500857;-0,731415401014279;2,59094083273779;19;12;18;13;16
"902";"s902";"Caucasiano (Europeu)";41;"Não";"Masculino";"Direita";2;"(nu";4;1;5;1;5;1;5;2;5;1;2;4;2;4;2;5;1;1;2;2;3;4;3;2;2;1;1;4;4;4;5;1;5;1;5;1;5;1;5;5;4;3;2;2;3;2;4;3;4;3;4,8;2,1;3,4;5;3,4;1,29679407624198;-2,73381519962551;2,62654251884704;24;10;18;25;18
"12833";"s12833";"Caucasiano (Europeu)";40;"Sim";"Feminino";"Direita";1;"IE";4;2;4;2;4;2;4;2;4;2;3;4;3;2;2;2;2;2;2;2;4;4;2;4;2;4;2;4;4;4;4;4;4;2;3;3;4;2;4;4;4;2;4;2;4;2;4;4;4;4;4;2,4;4;3,6;4;3,44767433948202;-3,05494793177012;1,68452373585001;20;13;20;18;20
"1792";"s1792";"Caucasiano (Europeu)";26;"Sim";"Feminino";"Direita";1;"US";3;2;4;2;5;3;3;3;3;3;1;4;2;5;1;1;1;1;1;1;5;2;1;4;3;4;2;4;2;3;4;1;5;1;5;1;4;1;5;3;4;1;3;3;4;3;5;3;3;4;3,5;1,2;3,6;4,6;3,7;2,95723617086668;0,0765818783285487;1,63211997904801;16;7;19;23;17
"14567";"s14567";"Caucasiano (Europeu)";42;"Não";"Feminino";"Direita";1;"IT";4;2;4;2;4;2;4;3;2;2;4;2;4;4;3;3;2;3;2;2;2;5;2;4;2;4;1;4;4;4;3;4;4;3;3;3;2;3;1;4;4;1;4;1;4;1;4;3;3;4;3,7;2,9;4;2,8;4,1;0,757656599617151;-1,57229573511904;1,93462622593981;17;15;19;16;21
"16298";"s16298";"Caucasiano (Europeu)";15;"Sim";"Masculino";"Esquerda";1;"US";4;2;5;1;5;1;5;3;5;4;2;5;2;5;2;2;1;2;1;2;5;5;3;5;2;4;2;4;4;4;3;4;4;2;2;3;4;2;3;2;5;1;5;1;5;2;5;5;5;5;4,3;1,6;4,2;3,1;4,9;2,38311135343081;-2,65003326425762;2,7806927758728;19;8;21;16;24
"3679";"s3679";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";1984;"Não";"Feminino";"Esquerda";5;"TW";1;1;5;3;5;1;2;3;5;3;2;5;2;2;4;2;3;1;1;1;5;5;1;5;1;5;1;4;5;5;3;1;5;1;3;3;3;1;2;5;3;3;4;2;4;1;4;2;3;4;3,7;2,1;4,9;3,9;3,6;2,2808037306392;-2,21735315786942;3,12868388426102;21;12;24;25;20
"6061";"s6061";"Caucasiano (Europeu)";43;"Sim";"Feminino";"Direita";1;"NZ";2;2;4;2;4;1;3;4;3;3;3;4;3;4;4;4;3;3;2;2;5;2;1;5;1;5;1;5;5;3;4;4;4;2;1;4;4;2;3;3;4;2;2;3;4;1;4;1;4;4;3,4;2,8;4,5;3,1;3,5;1,51096072318191;-1,03439225361721;2,67377016285989;17;13;20;17;18
"1490";"s1490";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";19;"Não";"Masculino";"Direita";5;"US";3;3;4;3;4;3;4;4;3;2;2;3;3;3;2;3;3;2;2;3;5;3;1;4;1;4;1;4;3;4;4;1;3;1;3;1;3;2;3;2;3;3;4;3;4;4;3;2;2;3;3,3;2,6;4,2;3,7;2,9;1,56402283163934;-0,0137922830159087;2,04958204917449;15;14;21;19;14
"5788";"s5788";"Caucasiano (Europeu)";16;"Não";"Masculino";"Direita";1;"DE";3;5;2;3;1;5;1;4;2;5;1;3;4;3;2;1;1;1;5;3;2;1;3;1;5;1;5;2;1;3;1;1;5;5;1;1;5;5;1;5;5;1;5;1;4;1;5;5;5;5;1,7;2,4;1,6;3;4,9;1,80077896271945;-0,716842091051597;0,918750555517324;7;15;11;17;25
"3264";"s3264";"Caucasiano (Europeu)";16;"Sim";"Masculino";"Direita";1;"US";3;4;4;3;3;5;3;5;4;4;3;5;3;1;3;2;1;1;1;1;5;4;4;4;4;3;2;3;4;3;3;3;4;4;1;5;3;3;1;3;2;1;1;1;5;1;5;2;1;5;2,6;2,1;3,4;2,4;3,6;1,62686385040129;-0,063228017751896;0,797584175270217;10;13;17;15;17
"16964";"s16964";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";28;"Sim";"Feminino";"Direita";1;"SG";3;3;4;2;5;2;2;5;3;4;1;3;2;4;4;3;5;2;3;1;5;3;1;3;2;5;3;5;4;4;3;2;5;1;2;4;3;3;5;4;3;3;3;2;3;2;5;3;5;3;3,1;2,6;4,1;3,6;3,6;1,49984759026239;-1,54262220133472;3,06985260386237;13;12;22;21;21
"9064";"s9064";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";21;"Sim";"Masculino";"Direita";1;"US";1;3;2;4;3;2;2;3;4;3;2;2;2;2;2;2;2;2;1;4;2;4;4;2;2;1;2;3;1;1;5;2;5;2;4;2;3;1;4;5;5;1;4;1;4;2;4;5;5;4;2,7;2,5;2,4;4,3;4,5;3,92273107328559;-1,23334671458796;0,724144845197024;17;16;12;23;22
"4280";"s4280";"Caucasiano (Europeu)";46;"Sim";"Masculino";"Direita";1;"NZ";2;5;3;3;3;4;3;3;3;3;2;3;3;1;1;2;1;1;3;2;4;3;2;3;2;4;2;3;4;4;3;1;4;1;3;2;4;2;3;5;4;1;5;1;3;1;4;3;5;3;2,6;2,3;3,7;4;4,2;2,28143126769816;-0,260384991746329;2,26950804966798;12;14;18;23;24
"11629";"s11629";"Outro";18;"Não";"Feminino";"Direita";1;"ZA";1;3;3;2;4;3;2;3;2;2;2;1;2;1;5;3;5;4;3;5;5;5;2;5;1;4;2;3;4;5;2;1;4;1;1;4;4;3;1;4;5;1;5;1;5;1;5;5;5;5;2,9;3,9;4,4;3,1;5;2,75921545114806;0,112001594897173;2,54012557950477;15;22;22;21;25
"15853";"s15853";"Caucasiano (Europeu)";27;"Não";"Feminino";"Esquerda";5;"CH";1;5;1;5;1;1;1;5;1;5;5;2;5;1;5;5;5;5;5;5;4;4;1;4;2;3;3;3;4;2;3;4;5;5;1;4;5;4;3;4;5;1;5;1;4;1;5;5;5;5;1,4;4,9;3,6;2,8;4,9;2,80279951943611;-3,88421876024714;0,844830763667208;9;24;18;14;25
"1507";"s1507";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";20;"Não";"Feminino";"Esquerda";5;"MY";3;4;3;3;3;3;2;3;3;4;2;3;4;3;3;3;3;3;4;3;3;3;3;4;3;4;3;3;4;4;4;2;4;2;4;2;4;2;4;4;2;3;3;4;3;3;4;3;3;3;2,7;3,1;3,4;4;2,9;0,527717092931242;-0,770245236017056;1,54006911752726;13;16;16;20;15
"13182";"s13182";"Sudeste Asiático (Chinês, Tailandês, Malaio, Filipino, etc.)";21;"Não";"Feminino";"Direita";2;"ID";2;4;4;4;2;4;2;4;4;4;4;2;4;4;2;4;2;2;4;4;4;3;2;4;3;4;4;4;4;4;5;4;4;2;4;4;4;4;5;5;4;4;4;2;4;2;5;4;4;4;2,4;3,2;3,6;3,7;3,9;1,87141373149443;-2,82262690708106;0,874141521752145;12;16;19;17;21
"1055";"s1055";"Caucasiano (Europeu)";16;"Sim";"Feminino";"Direita";5;"(nu";1;5;1;5;1;1;1;5;1;5;1;5;4;5;1;1;1;1;1;1;1;1;1;1;5;1;5;2;1;5;4;5;4;1;1;4;5;1;5;5;5;1;5;1;5;1;5;5;4;5;1,4;1,3;1,9;3,7;4,9;1,96306559246569;-2,54042150024694;2,53693602346761;9;8;14;20;24
"8485";"s8485";"Caucasiano (Norte Africano, Outro)";16;"Não";"Feminino";"Direita";1;"MX";1;5;1;5;1;5;1;3;2;5;5;1;5;3;5;3;5;5;5;5;2;3;1;4;3;4;2;3;4;3;3;5;5;3;1;5;3;5;1;2;5;1;5;1;3;1;4;5;5;5;1,3;4,6;3,5;2,1;4,7;2,18320630462784;-3,12535222263088;2,27731603026288;8;23;16;12;24
"3993";"s3993";"Outro";15;"Sim";"Masculino";"Direita";1;"CA";1;3;1;5;3;2;1;2;1;5;5;2;5;5;5;5;2;2;5;5;1;3;5;5;1;5;1;4;5;5;3;1;3;5;5;5;3;1;3;5;5;1;5;3;5;1;4;5;5;5;2;3,9;3,9;3,4;4,7;1,95940925987189;-1,38869647664472;1,71083245596596;13;20;14;19;22
"117";"s117";"Caucasiano (Europeu)";27;"Não";"Masculino";"Direita";1;"BR";4;1;4;1;4;1;4;1;5;1;4;2;3;4;4;3;4;4;4;2;2;3;3;2;4;2;4;1;4;4;4;3;4;3;3;3;3;3;2;4;5;1;5;1;5;1;4;5;4;5;4,6;3,4;2,5;3,2;4,8;1,87113982514234;-2,86732305763888;1,69540423204969;25;15;13;17;23
"318";"s318";"Caucasiano (Europeu)";27;"Sim";"Feminino";"Direita";1;"US";3;1;5;1;5;1;5;3;4;1;3;4;5;2;2;3;2;3;2;3;1;5;2;5;1;5;1;5;5;5;2;5;4;4;3;5;3;4;2;3;3;1;5;1;4;1;5;3;5;4;4,5;2,9;4,5;2,3;4,4;1,72653879833453;-1,88993731627725;3,16674845238859;22;16;20;12;25
"18198";"s18198";"Caucasiano (Europeu)";42;"Sim";"Feminino";"Direita";1;"US";4;1;4;3;5;1;5;2;2;4;5;2;5;1;5;5;5;5;5;5;5;5;3;5;2;5;2;5;5;5;4;5;5;4;1;5;5;4;5;4;5;1;5;1;5;1;5;4;5;5;3,9;4,9;4,6;3;4,9;4,31869753533887;-2,60088832391633;2,9072816115777;18;24;23;14;25
"17930";"s17930";"Caucasiano (Europeu)";17;"Sim";"Feminino";"Ambas";1;"AU";2;4;2;4;4;3;2;4;2;5;3;4;3;2;2;2;4;4;2;4;2;3;4;3;3;3;4;3;3;4;3;4;4;3;2;4;4;3;2;3;5;1;5;2;4;1;4;5;4;4;2,2;3;2,8;2,8;4,5;2,65480862531243;-2,40708376564174;2,58213965731492;10;15;14;15;22
"5462";"s5462";"Caucasiano (Médio Leste)";45;"Sim";"Feminino";"Direita";5;"US";5;1;5;1;5;2;5;4;5;1;4;3;4;4;1;1;3;2;1;1;5;5;1;5;1;4;1;4;4;5;3;5;2;2;3;4;1;1;4;2;1;4;3;2;4;1;4;1;4;5;4,6;2,2;4,7;2,7;3,3;1,10938654363028;-2,30589379927212;3,34498346855527;21;11;24;14;20
"1184";"s1184";"Caucasiano (Europeu)";22;"Sim";"Feminino";"Direita";2;"US";2;2;2;4;2;1;4;5;2;4;5;3;5;2;4;3;2;3;4;2;5;5;1;5;1;5;1;4;5;4;3;5;5;2;1;5;4;3;2;4;3;4;4;3;4;1;4;2;5;3;2,6;3,5;4,8;2,8;3,5;3,47880141860477;-1,31999443272781;3,88506070259813;14;18;23;17;21
